Vertices;Comparacoes;Tempo(seg);;;;;;;;;
5940;70555320;0.00;;;;;;;;;
5941;70579080;0.00;;;;;;;;;
5942;70602844;0.00;;;;;;;;;
5943;70626612;0.00;;;;;;;;;
5944;70650384;0.00;;;;;;;;;
5945;70674160;0.00;;;;;;;;;
5946;70697940;0.00;;;;;;;;;
5947;70721724;1.00;;;;;;;;;
5948;70745512;0.00;;;;;;;;;
5949;70769304;0.00;;;;;;;;;
5950;70793100;0.00;;;;;;;;;
5951;70816900;0.00;;;;;;;;;
5952;70840704;1.00;;;;;;;;;
5953;70864512;0.00;;;;;;;;;
5954;70888324;0.00;;;;;;;;;
5955;70912140;0.00;;;;;;;;;
5956;70935960;0.00;;;;;;;;;
5957;70959784;1.00;;;;;;;;;
5958;70983612;0.00;;;;;;;;;
5959;71007444;0.00;;;;;;;;;
5960;71031280;0.00;;;;;;;;;
5961;71055120;0.00;;;;;;;;;
5962;71078964;0.00;;;;;;;;;
5963;71102812;0.00;;;;;;;;;
5964;71126664;1.00;;;;;;;;;
5965;71150520;0.00;;;;;;;;;
5966;71174380;0.00;;;;;;;;;
5967;71198244;0.00;;;;;;;;;
5968;71222112;0.00;;;;;;;;;
5969;71245984;1.00;;;;;;;;;
5970;71269860;0.00;;;;;;;;;
5971;71293740;0.00;;;;;;;;;
5972;71317624;0.00;;;;;;;;;
5973;71341512;0.00;;;;;;;;;
5974;71365404;1.00;;;;;;;;;
5975;71389300;0.00;;;;;;;;;
5976;71413200;0.00;;;;;;;;;
5977;71437104;0.00;;;;;;;;;
5978;71461012;0.00;;;;;;;;;
5979;71484924;1.00;;;;;;;;;
5980;71508840;0.00;;;;;;;;;
5981;71532760;0.00;;;;;;;;;
5982;71556684;0.00;;;;;;;;;
5983;71580612;0.00;;;;;;;;;
5984;71604544;1.00;;;;;;;;;
5985;71628480;0.00;;;;;;;;;
5986;71652420;0.00;;;;;;;;;
5987;71676364;0.00;;;;;;;;;
5988;71700312;0.00;;;;;;;;;
5989;71724264;1.00;;;;;;;;;
5990;71748220;0.00;;;;;;;;;
5991;71772180;0.00;;;;;;;;;
5992;71796144;0.00;;;;;;;;;
5993;71820112;0.00;;;;;;;;;
5994;71844084;0.00;;;;;;;;;
5995;71868060;0.00;;;;;;;;;
5996;71892040;0.00;;;;;;;;;
5997;71916024;0.00;;;;;;;;;
5998;71940012;0.00;;;;;;;;;
5999;71964004;0.00;;;;;;;;;
6000;71988000;0.00;;;;;;;;;
6001;72012000;0.00;;;;;;;;;
6002;72036004;0.00;;;;;;;;;
6003;72060012;0.00;;;;;;;;;
6004;72084024;0.00;;;;;;;;;
6005;72108040;0.00;;;;;;;;;
6006;72132060;0.00;;;;;;;;;
6007;72156084;0.00;;;;;;;;;
6008;72180112;0.00;;;;;;;;;
6009;72204144;0.00;;;;;;;;;
6010;72228180;0.00;;;;;;;;;
6011;72252220;1.00;;;;;;;;;
6012;72276264;0.00;;;;;;;;;
6013;72300312;0.00;;;;;;;;;
6014;72324364;0.00;;;;;;;;;
6015;72348420;0.00;;;;;;;;;
6016;72372480;1.00;;;;;;;;;
6017;72396544;0.00;;;;;;;;;
6018;72420612;0.00;;;;;;;;;
6019;72444684;0.00;;;;;;;;;
6020;72468760;0.00;;;;;;;;;
6021;72492840;1.00;;;;;;;;;
6022;72516924;0.00;;;;;;;;;
6023;72541012;0.00;;;;;;;;;
6024;72565104;0.00;;;;;;;;;
6025;72589200;0.00;;;;;;;;;
6026;72613300;1.00;;;;;;;;;
6027;72637404;0.00;;;;;;;;;
6028;72661512;0.00;;;;;;;;;
6029;72685624;0.00;;;;;;;;;
6030;72709740;0.00;;;;;;;;;
6031;72733860;1.00;;;;;;;;;
6032;72757984;0.00;;;;;;;;;
6033;72782112;0.00;;;;;;;;;
6034;72806244;0.00;;;;;;;;;
6035;72830380;0.00;;;;;;;;;
6036;72854520;1.00;;;;;;;;;
6037;72878664;0.00;;;;;;;;;
6038;72902812;0.00;;;;;;;;;
6039;72926964;0.00;;;;;;;;;
6040;72951120;0.00;;;;;;;;;
6041;72975280;1.00;;;;;;;;;
6042;72999444;0.00;;;;;;;;;
6043;73023612;0.00;;;;;;;;;
6044;73047784;0.00;;;;;;;;;
6045;73071960;0.00;;;;;;;;;
6046;73096140;1.00;;;;;;;;;
6047;73120324;0.00;;;;;;;;;
6048;73144512;0.00;;;;;;;;;
6049;73168704;0.00;;;;;;;;;
6050;73192900;0.00;;;;;;;;;
6051;73217100;0.00;;;;;;;;;
6052;73241304;0.00;;;;;;;;;
6053;73265512;0.00;;;;;;;;;
6054;73289724;1.00;;;;;;;;;
6055;73313940;0.00;;;;;;;;;
6056;73338160;0.00;;;;;;;;;
6057;73362384;0.00;;;;;;;;;
6058;73386612;0.00;;;;;;;;;
6059;73410844;1.00;;;;;;;;;
6060;73435080;0.00;;;;;;;;;
6061;73459320;0.00;;;;;;;;;
6062;73483564;0.00;;;;;;;;;
6063;73507812;0.00;;;;;;;;;
6064;73532064;0.00;;;;;;;;;
6065;73556320;0.00;;;;;;;;;
6066;73580580;0.00;;;;;;;;;
6067;73604844;0.00;;;;;;;;;
6068;73629112;0.00;;;;;;;;;
6069;73653384;0.00;;;;;;;;;
6070;73677660;0.00;;;;;;;;;
6071;73701940;0.00;;;;;;;;;
6072;73726224;1.00;;;;;;;;;
6073;73750512;0.00;;;;;;;;;
6074;73774804;0.00;;;;;;;;;
6075;73799100;0.00;;;;;;;;;
6076;73823400;0.00;;;;;;;;;
6077;73847704;1.00;;;;;;;;;
6078;73872012;0.00;;;;;;;;;
6079;73896324;0.00;;;;;;;;;
6080;73920640;0.00;;;;;;;;;
6081;73944960;0.00;;;;;;;;;
6082;73969284;1.00;;;;;;;;;
6083;73993612;0.00;;;;;;;;;
6084;74017944;0.00;;;;;;;;;
6085;74042280;0.00;;;;;;;;;
6086;74066620;0.00;;;;;;;;;
6087;74090964;0.00;;;;;;;;;
6088;74115312;0.00;;;;;;;;;
6089;74139664;0.00;;;;;;;;;
6090;74164020;1.00;;;;;;;;;
6091;74188380;0.00;;;;;;;;;
6092;74212744;0.00;;;;;;;;;
6093;74237112;0.00;;;;;;;;;
6094;74261484;0.00;;;;;;;;;
6095;74285860;1.00;;;;;;;;;
6096;74310240;0.00;;;;;;;;;
6097;74334624;0.00;;;;;;;;;
6098;74359012;0.00;;;;;;;;;
6099;74383404;0.00;;;;;;;;;
6100;74407800;0.00;;;;;;;;;
6101;74432200;0.00;;;;;;;;;
6102;74456604;0.00;;;;;;;;;
6103;74481012;1.00;;;;;;;;;
6104;74505424;0.00;;;;;;;;;
6105;74529840;0.00;;;;;;;;;
6106;74554260;0.00;;;;;;;;;
6107;74578684;0.00;;;;;;;;;
6108;74603112;0.00;;;;;;;;;
6109;74627544;0.00;;;;;;;;;
6110;74651980;0.00;;;;;;;;;
6111;74676420;1.00;;;;;;;;;
6112;74700864;0.00;;;;;;;;;
6113;74725312;0.00;;;;;;;;;
6114;74749764;0.00;;;;;;;;;
6115;74774220;0.00;;;;;;;;;
6116;74798680;1.00;;;;;;;;;
6117;74823144;0.00;;;;;;;;;
6118;74847612;0.00;;;;;;;;;
6119;74872084;0.00;;;;;;;;;
6120;74896560;0.00;;;;;;;;;
6121;74921040;0.00;;;;;;;;;
6122;74945524;0.00;;;;;;;;;
6123;74970012;0.00;;;;;;;;;
6124;74994504;1.00;;;;;;;;;
6125;75019000;0.00;;;;;;;;;
6126;75043500;0.00;;;;;;;;;
6127;75068004;0.00;;;;;;;;;
6128;75092512;0.00;;;;;;;;;
6129;75117024;0.00;;;;;;;;;
6130;75141540;0.00;;;;;;;;;
6131;75166060;0.00;;;;;;;;;
6132;75190584;1.00;;;;;;;;;
6133;75215112;0.00;;;;;;;;;
6134;75239644;0.00;;;;;;;;;
6135;75264180;0.00;;;;;;;;;
6136;75288720;0.00;;;;;;;;;
6137;75313264;0.00;;;;;;;;;
6138;75337812;0.00;;;;;;;;;
6139;75362364;0.00;;;;;;;;;
6140;75386920;1.00;;;;;;;;;
6141;75411480;0.00;;;;;;;;;
6142;75436044;0.00;;;;;;;;;
6143;75460612;0.00;;;;;;;;;
6144;75485184;0.00;;;;;;;;;
6145;75509760;0.00;;;;;;;;;
6146;75534340;0.00;;;;;;;;;
6147;75558924;0.00;;;;;;;;;
6148;75583512;1.00;;;;;;;;;
6149;75608104;0.00;;;;;;;;;
6150;75632700;0.00;;;;;;;;;
6151;75657300;1.00;;;;;;;;;
6152;75681904;0.00;;;;;;;;;
6153;75706512;0.00;;;;;;;;;
6154;75731124;0.00;;;;;;;;;
6155;75755740;0.00;;;;;;;;;
6156;75780360;0.00;;;;;;;;;
6157;75804984;0.00;;;;;;;;;
6158;75829612;0.00;;;;;;;;;
6159;75854244;1.00;;;;;;;;;
6160;75878880;0.00;;;;;;;;;
6161;75903520;0.00;;;;;;;;;
6162;75928164;0.00;;;;;;;;;
6163;75952812;0.00;;;;;;;;;
6164;75977464;0.00;;;;;;;;;
6165;76002120;0.00;;;;;;;;;
6166;76026780;0.00;;;;;;;;;
6167;76051444;1.00;;;;;;;;;
6168;76076112;0.00;;;;;;;;;
6169;76100784;0.00;;;;;;;;;
6170;76125460;0.00;;;;;;;;;
6171;76150140;0.00;;;;;;;;;
6172;76174824;0.00;;;;;;;;;
6173;76199512;0.00;;;;;;;;;
6174;76224204;0.00;;;;;;;;;
6175;76248900;1.00;;;;;;;;;
6176;76273600;0.00;;;;;;;;;
6177;76298304;0.00;;;;;;;;;
6178;76323012;1.00;;;;;;;;;
6179;76347724;0.00;;;;;;;;;
6180;76372440;0.00;;;;;;;;;
6181;76397160;0.00;;;;;;;;;
6182;76421884;0.00;;;;;;;;;
6183;76446612;0.00;;;;;;;;;
6184;76471344;0.00;;;;;;;;;
6185;76496080;0.00;;;;;;;;;
6186;76520820;1.00;;;;;;;;;
6187;76545564;0.00;;;;;;;;;
6188;76570312;0.00;;;;;;;;;
6189;76595064;1.00;;;;;;;;;
6190;76619820;0.00;;;;;;;;;
6191;76644580;0.00;;;;;;;;;
6192;76669344;0.00;;;;;;;;;
6193;76694112;0.00;;;;;;;;;
6194;76718884;0.00;;;;;;;;;
6195;76743660;0.00;;;;;;;;;
6196;76768440;0.00;;;;;;;;;
6197;76793224;1.00;;;;;;;;;
6198;76818012;0.00;;;;;;;;;
6199;76842804;0.00;;;;;;;;;
6200;76867600;1.00;;;;;;;;;
6201;76892400;0.00;;;;;;;;;
6202;76917204;0.00;;;;;;;;;
6203;76942012;1.00;;;;;;;;;
6204;76966824;0.00;;;;;;;;;
6205;76991640;0.00;;;;;;;;;
6206;77016460;0.00;;;;;;;;;
6207;77041284;0.00;;;;;;;;;
6208;77066112;0.00;;;;;;;;;
6209;77090944;0.00;;;;;;;;;
6210;77115780;0.00;;;;;;;;;
6211;77140620;0.00;;;;;;;;;
6212;77165464;0.00;;;;;;;;;
6213;77190312;0.00;;;;;;;;;
6214;77215164;0.00;;;;;;;;;
6215;77240020;0.00;;;;;;;;;
6216;77264880;0.00;;;;;;;;;
6217;77289744;1.00;;;;;;;;;
6218;77314612;0.00;;;;;;;;;
6219;77339484;0.00;;;;;;;;;
6220;77364360;1.00;;;;;;;;;
6221;77389240;0.00;;;;;;;;;
6222;77414124;0.00;;;;;;;;;
6223;77439012;0.00;;;;;;;;;
6224;77463904;0.00;;;;;;;;;
6225;77488800;0.00;;;;;;;;;
6226;77513700;0.00;;;;;;;;;
6227;77538604;0.00;;;;;;;;;
6228;77563512;0.00;;;;;;;;;
6229;77588424;0.00;;;;;;;;;
6230;77613340;0.00;;;;;;;;;
6231;77638260;0.00;;;;;;;;;
6232;77663184;0.00;;;;;;;;;
6233;77688112;0.00;;;;;;;;;
6234;77713044;1.00;;;;;;;;;
6235;77737980;0.00;;;;;;;;;
6236;77762920;0.00;;;;;;;;;
6237;77787864;1.00;;;;;;;;;
6238;77812812;0.00;;;;;;;;;
6239;77837764;0.00;;;;;;;;;
6240;77862720;1.00;;;;;;;;;
6241;77887680;0.00;;;;;;;;;
6242;77912644;0.00;;;;;;;;;
6243;77937612;0.00;;;;;;;;;
6244;77962584;0.00;;;;;;;;;
6245;77987560;0.00;;;;;;;;;
6246;78012540;0.00;;;;;;;;;
6247;78037524;0.00;;;;;;;;;
6248;78062512;0.00;;;;;;;;;
6249;78087504;0.00;;;;;;;;;
6250;78112500;0.00;;;;;;;;;
6251;78137500;0.00;;;;;;;;;
6252;78162504;0.00;;;;;;;;;
6253;78187512;0.00;;;;;;;;;
6254;78212524;1.00;;;;;;;;;
6255;78237540;0.00;;;;;;;;;
6256;78262560;0.00;;;;;;;;;
6257;78287584;1.00;;;;;;;;;
6258;78312612;0.00;;;;;;;;;
6259;78337644;0.00;;;;;;;;;
6260;78362680;1.00;;;;;;;;;
6261;78387720;0.00;;;;;;;;;
6262;78412764;0.00;;;;;;;;;
6263;78437812;1.00;;;;;;;;;
6264;78462864;0.00;;;;;;;;;
6265;78487920;0.00;;;;;;;;;
6266;78512980;1.00;;;;;;;;;
6267;78538044;0.00;;;;;;;;;
6268;78563112;0.00;;;;;;;;;
6269;78588184;1.00;;;;;;;;;
6270;78613260;0.00;;;;;;;;;
6271;78638340;0.00;;;;;;;;;
6272;78663424;1.00;;;;;;;;;
6273;78688512;0.00;;;;;;;;;
6274;78713604;0.00;;;;;;;;;
6275;78738700;1.00;;;;;;;;;
6276;78763800;0.00;;;;;;;;;
6277;78788904;0.00;;;;;;;;;
6278;78814012;1.00;;;;;;;;;
6279;78839124;0.00;;;;;;;;;
6280;78864240;0.00;;;;;;;;;
6281;78889360;1.00;;;;;;;;;
6282;78914484;0.00;;;;;;;;;
6283;78939612;0.00;;;;;;;;;
6284;78964744;1.00;;;;;;;;;
6285;78989880;0.00;;;;;;;;;
6286;79015020;0.00;;;;;;;;;
6287;79040164;1.00;;;;;;;;;
6288;79065312;0.00;;;;;;;;;
6289;79090464;0.00;;;;;;;;;
6290;79115620;1.00;;;;;;;;;
6291;79140780;0.00;;;;;;;;;
6292;79165944;0.00;;;;;;;;;
6293;79191112;1.00;;;;;;;;;
6294;79216284;0.00;;;;;;;;;
6295;79241460;0.00;;;;;;;;;
6296;79266640;1.00;;;;;;;;;
6297;79291824;0.00;;;;;;;;;
6298;79317012;0.00;;;;;;;;;
6299;79342204;1.00;;;;;;;;;
6300;79367400;0.00;;;;;;;;;
6301;79392600;0.00;;;;;;;;;
6302;79417804;1.00;;;;;;;;;
6303;79443012;0.00;;;;;;;;;
6304;79468224;0.00;;;;;;;;;
6305;79493440;1.00;;;;;;;;;
6306;79518660;0.00;;;;;;;;;
6307;79543884;0.00;;;;;;;;;
6308;79569112;1.00;;;;;;;;;
6309;79594344;0.00;;;;;;;;;
6310;79619580;0.00;;;;;;;;;
6311;79644820;0.00;;;;;;;;;
6312;79670064;0.00;;;;;;;;;
6313;79695312;0.00;;;;;;;;;
6314;79720564;0.00;;;;;;;;;
6315;79745820;0.00;;;;;;;;;
6316;79771080;0.00;;;;;;;;;
6317;79796344;0.00;;;;;;;;;
6318;79821612;0.00;;;;;;;;;
6319;79846884;0.00;;;;;;;;;
6320;79872160;0.00;;;;;;;;;
6321;79897440;0.00;;;;;;;;;
6322;79922724;0.00;;;;;;;;;
6323;79948012;0.00;;;;;;;;;
6324;79973304;0.00;;;;;;;;;
6325;79998600;0.00;;;;;;;;;
6326;80023900;0.00;;;;;;;;;
6327;80049204;0.00;;;;;;;;;
6328;80074512;0.00;;;;;;;;;
6329;80099824;0.00;;;;;;;;;
6330;80125140;0.00;;;;;;;;;
6331;80150460;0.00;;;;;;;;;
6332;80175784;0.00;;;;;;;;;
6333;80201112;0.00;;;;;;;;;
6334;80226444;0.00;;;;;;;;;
6335;80251780;1.00;;;;;;;;;
6336;80277120;0.00;;;;;;;;;
6337;80302464;0.00;;;;;;;;;
6338;80327812;1.00;;;;;;;;;
6339;80353164;0.00;;;;;;;;;
6340;80378520;0.00;;;;;;;;;
6341;80403880;1.00;;;;;;;;;
6342;80429244;0.00;;;;;;;;;
6343;80454612;0.00;;;;;;;;;
6344;80479984;1.00;;;;;;;;;
6345;80505360;0.00;;;;;;;;;
6346;80530740;0.00;;;;;;;;;
6347;80556124;1.00;;;;;;;;;
6348;80581512;0.00;;;;;;;;;
6349;80606904;0.00;;;;;;;;;
6350;80632300;1.00;;;;;;;;;
6351;80657700;0.00;;;;;;;;;
6352;80683104;0.00;;;;;;;;;
6353;80708512;1.00;;;;;;;;;
6354;80733924;0.00;;;;;;;;;
6355;80759340;0.00;;;;;;;;;
6356;80784760;1.00;;;;;;;;;
6357;80810184;0.00;;;;;;;;;
6358;80835612;0.00;;;;;;;;;
6359;80861044;0.00;;;;;;;;;
6360;80886480;0.00;;;;;;;;;
6361;80911920;0.00;;;;;;;;;
6362;80937364;0.00;;;;;;;;;
6363;80962812;0.00;;;;;;;;;
6364;80988264;0.00;;;;;;;;;
6365;81013720;0.00;;;;;;;;;
6366;81039180;0.00;;;;;;;;;
6367;81064644;0.00;;;;;;;;;
6368;81090112;0.00;;;;;;;;;
6369;81115584;0.00;;;;;;;;;
6370;81141060;0.00;;;;;;;;;
6371;81166540;0.00;;;;;;;;;
6372;81192024;0.00;;;;;;;;;
6373;81217512;0.00;;;;;;;;;
6374;81243004;0.00;;;;;;;;;
6375;81268500;0.00;;;;;;;;;
6376;81294000;0.00;;;;;;;;;
6377;81319504;0.00;;;;;;;;;
6378;81345012;1.00;;;;;;;;;
6379;81370524;0.00;;;;;;;;;
6380;81396040;0.00;;;;;;;;;
6381;81421560;1.00;;;;;;;;;
6382;81447084;0.00;;;;;;;;;
6383;81472612;0.00;;;;;;;;;
6384;81498144;1.00;;;;;;;;;
6385;81523680;0.00;;;;;;;;;
6386;81549220;0.00;;;;;;;;;
6387;81574764;1.00;;;;;;;;;
6388;81600312;0.00;;;;;;;;;
6389;81625864;0.00;;;;;;;;;
6390;81651420;1.00;;;;;;;;;
6391;81676980;0.00;;;;;;;;;
6392;81702544;0.00;;;;;;;;;
6393;81728112;0.00;;;;;;;;;
6394;81753684;0.00;;;;;;;;;
6395;81779260;0.00;;;;;;;;;
6396;81804840;0.00;;;;;;;;;
6397;81830424;0.00;;;;;;;;;
6398;81856012;0.00;;;;;;;;;
6399;81881604;0.00;;;;;;;;;
6400;81907200;0.00;;;;;;;;;
6401;81932800;0.00;;;;;;;;;
6402;81958404;0.00;;;;;;;;;
6403;81984012;1.00;;;;;;;;;
6404;82009624;0.00;;;;;;;;;
6405;82035240;0.00;;;;;;;;;
6406;82060860;1.00;;;;;;;;;
6407;82086484;0.00;;;;;;;;;
6408;82112112;0.00;;;;;;;;;
6409;82137744;1.00;;;;;;;;;
6410;82163380;0.00;;;;;;;;;
6411;82189020;0.00;;;;;;;;;
6412;82214664;1.00;;;;;;;;;
6413;82240312;0.00;;;;;;;;;
6414;82265964;0.00;;;;;;;;;
6415;82291620;0.00;;;;;;;;;
6416;82317280;0.00;;;;;;;;;
6417;82342944;0.00;;;;;;;;;
6418;82368612;0.00;;;;;;;;;
6419;82394284;0.00;;;;;;;;;
6420;82419960;0.00;;;;;;;;;
6421;82445640;0.00;;;;;;;;;
6422;82471324;1.00;;;;;;;;;
6423;82497012;0.00;;;;;;;;;
6424;82522704;0.00;;;;;;;;;
6425;82548400;1.00;;;;;;;;;
6426;82574100;0.00;;;;;;;;;
6427;82599804;0.00;;;;;;;;;
6428;82625512;1.00;;;;;;;;;
6429;82651224;0.00;;;;;;;;;
6430;82676940;0.00;;;;;;;;;
6431;82702660;0.00;;;;;;;;;
6432;82728384;0.00;;;;;;;;;
6433;82754112;0.00;;;;;;;;;
6434;82779844;0.00;;;;;;;;;
6435;82805580;0.00;;;;;;;;;
6436;82831320;0.00;;;;;;;;;
6437;82857064;0.00;;;;;;;;;
6438;82882812;1.00;;;;;;;;;
6439;82908564;0.00;;;;;;;;;
6440;82934320;0.00;;;;;;;;;
6441;82960080;1.00;;;;;;;;;
6442;82985844;0.00;;;;;;;;;
6443;83011612;0.00;;;;;;;;;
6444;83037384;0.00;;;;;;;;;
6445;83063160;0.00;;;;;;;;;
6446;83088940;0.00;;;;;;;;;
6447;83114724;0.00;;;;;;;;;
6448;83140512;1.00;;;;;;;;;
6449;83166304;0.00;;;;;;;;;
6450;83192100;0.00;;;;;;;;;
6451;83217900;1.00;;;;;;;;;
6452;83243704;0.00;;;;;;;;;
6453;83269512;0.00;;;;;;;;;
6454;83295324;1.00;;;;;;;;;
6455;83321140;0.00;;;;;;;;;
6456;83346960;0.00;;;;;;;;;
6457;83372784;0.00;;;;;;;;;
6458;83398612;0.00;;;;;;;;;
6459;83424444;0.00;;;;;;;;;
6460;83450280;0.00;;;;;;;;;
6461;83476120;1.00;;;;;;;;;
6462;83501964;0.00;;;;;;;;;
6463;83527812;0.00;;;;;;;;;
6464;83553664;1.00;;;;;;;;;
6465;83579520;0.00;;;;;;;;;
6466;83605380;0.00;;;;;;;;;
6467;83631244;0.00;;;;;;;;;
6468;83657112;0.00;;;;;;;;;
6469;83682984;0.00;;;;;;;;;
6470;83708860;0.00;;;;;;;;;
6471;83734740;1.00;;;;;;;;;
6472;83760624;0.00;;;;;;;;;
6473;83786512;0.00;;;;;;;;;
6474;83812404;1.00;;;;;;;;;
6475;83838300;0.00;;;;;;;;;
6476;83864200;0.00;;;;;;;;;
6477;83890104;0.00;;;;;;;;;
6478;83916012;0.00;;;;;;;;;
6479;83941924;0.00;;;;;;;;;
6480;83967840;0.00;;;;;;;;;
6481;83993760;1.00;;;;;;;;;
6482;84019684;0.00;;;;;;;;;
6483;84045612;0.00;;;;;;;;;
6484;84071544;1.00;;;;;;;;;
6485;84097480;0.00;;;;;;;;;
6486;84123420;0.00;;;;;;;;;
6487;84149364;0.00;;;;;;;;;
6488;84175312;0.00;;;;;;;;;
6489;84201264;0.00;;;;;;;;;
6490;84227220;0.00;;;;;;;;;
6491;84253180;0.00;;;;;;;;;
6492;84279144;0.00;;;;;;;;;
6493;84305112;0.00;;;;;;;;;
6494;84331084;1.00;;;;;;;;;
6495;84357060;0.00;;;;;;;;;
6496;84383040;0.00;;;;;;;;;
6497;84409024;0.00;;;;;;;;;
6498;84435012;0.00;;;;;;;;;
6499;84461004;0.00;;;;;;;;;
6500;84487000;0.00;;;;;;;;;
6501;84513000;1.00;;;;;;;;;
6502;84539004;0.00;;;;;;;;;
6503;84565012;0.00;;;;;;;;;
6504;84591024;1.00;;;;;;;;;
6505;84617040;0.00;;;;;;;;;
6506;84643060;0.00;;;;;;;;;
6507;84669084;0.00;;;;;;;;;
6508;84695112;0.00;;;;;;;;;
6509;84721144;0.00;;;;;;;;;
6510;84747180;0.00;;;;;;;;;
6511;84773220;1.00;;;;;;;;;
6512;84799264;0.00;;;;;;;;;
6513;84825312;0.00;;;;;;;;;
6514;84851364;0.00;;;;;;;;;
6515;84877420;0.00;;;;;;;;;
6516;84903480;0.00;;;;;;;;;
6517;84929544;0.00;;;;;;;;;
6518;84955612;1.00;;;;;;;;;
6519;84981684;0.00;;;;;;;;;
6520;85007760;0.00;;;;;;;;;
6521;85033840;0.00;;;;;;;;;
6522;85059924;0.00;;;;;;;;;
6523;85086012;0.00;;;;;;;;;
6524;85112104;0.00;;;;;;;;;
6525;85138200;1.00;;;;;;;;;
6526;85164300;0.00;;;;;;;;;
6527;85190404;0.00;;;;;;;;;
6528;85216512;0.00;;;;;;;;;
6529;85242624;0.00;;;;;;;;;
6530;85268740;0.00;;;;;;;;;
6531;85294860;0.00;;;;;;;;;
6532;85320984;1.00;;;;;;;;;
6533;85347112;0.00;;;;;;;;;
6534;85373244;0.00;;;;;;;;;
6535;85399380;0.00;;;;;;;;;
6536;85425520;0.00;;;;;;;;;
6537;85451664;0.00;;;;;;;;;
6538;85477812;0.00;;;;;;;;;
6539;85503964;1.00;;;;;;;;;
6540;85530120;0.00;;;;;;;;;
6541;85556280;0.00;;;;;;;;;
6542;85582444;0.00;;;;;;;;;
6543;85608612;0.00;;;;;;;;;
6544;85634784;0.00;;;;;;;;;
6545;85660960;0.00;;;;;;;;;
6546;85687140;1.00;;;;;;;;;
6547;85713324;0.00;;;;;;;;;
6548;85739512;0.00;;;;;;;;;
6549;85765704;0.00;;;;;;;;;
6550;85791900;1.00;;;;;;;;;
6551;85818100;0.00;;;;;;;;;
6552;85844304;0.00;;;;;;;;;
6553;85870512;1.00;;;;;;;;;
6554;85896724;0.00;;;;;;;;;
6555;85922940;0.00;;;;;;;;;
6556;85949160;0.00;;;;;;;;;
6557;85975384;1.00;;;;;;;;;
6558;86001612;0.00;;;;;;;;;
6559;86027844;0.00;;;;;;;;;
6560;86054080;1.00;;;;;;;;;
6561;86080320;0.00;;;;;;;;;
6562;86106564;0.00;;;;;;;;;
6563;86132812;0.00;;;;;;;;;
6564;86159064;1.00;;;;;;;;;
6565;86185320;0.00;;;;;;;;;
6566;86211580;0.00;;;;;;;;;
6567;86237844;0.00;;;;;;;;;
6568;86264112;0.00;;;;;;;;;
6569;86290384;0.00;;;;;;;;;
6570;86316660;0.00;;;;;;;;;
6571;86342940;1.00;;;;;;;;;
6572;86369224;0.00;;;;;;;;;
6573;86395512;0.00;;;;;;;;;
6574;86421804;0.00;;;;;;;;;
6575;86448100;1.00;;;;;;;;;
6576;86474400;0.00;;;;;;;;;
6577;86500704;0.00;;;;;;;;;
6578;86527012;0.00;;;;;;;;;
6579;86553324;0.00;;;;;;;;;
6580;86579640;0.00;;;;;;;;;
6581;86605960;0.00;;;;;;;;;
6582;86632284;1.00;;;;;;;;;
6583;86658612;0.00;;;;;;;;;
6584;86684944;0.00;;;;;;;;;
6585;86711280;0.00;;;;;;;;;
6586;86737620;1.00;;;;;;;;;
6587;86763964;0.00;;;;;;;;;
6588;86790312;0.00;;;;;;;;;
6589;86816664;0.00;;;;;;;;;
6590;86843020;0.00;;;;;;;;;
6591;86869380;0.00;;;;;;;;;
6592;86895744;0.00;;;;;;;;;
6593;86922112;1.00;;;;;;;;;
6594;86948484;0.00;;;;;;;;;
6595;86974860;0.00;;;;;;;;;
6596;87001240;0.00;;;;;;;;;
6597;87027624;1.00;;;;;;;;;
6598;87054012;0.00;;;;;;;;;
6599;87080404;0.00;;;;;;;;;
6600;87106800;0.00;;;;;;;;;
6601;87133200;1.00;;;;;;;;;
6602;87159604;0.00;;;;;;;;;
6603;87186012;0.00;;;;;;;;;
6604;87212424;0.00;;;;;;;;;
6605;87238840;1.00;;;;;;;;;
6606;87265260;0.00;;;;;;;;;
6607;87291684;0.00;;;;;;;;;
6608;87318112;0.00;;;;;;;;;
6609;87344544;0.00;;;;;;;;;
6610;87370980;0.00;;;;;;;;;
6611;87397420;0.00;;;;;;;;;
6612;87423864;1.00;;;;;;;;;
6613;87450312;0.00;;;;;;;;;
6614;87476764;0.00;;;;;;;;;
6615;87503220;0.00;;;;;;;;;
6616;87529680;1.00;;;;;;;;;
6617;87556144;0.00;;;;;;;;;
6618;87582612;0.00;;;;;;;;;
6619;87609084;0.00;;;;;;;;;
6620;87635560;1.00;;;;;;;;;
6621;87662040;0.00;;;;;;;;;
6622;87688524;0.00;;;;;;;;;
6623;87715012;0.00;;;;;;;;;
6624;87741504;1.00;;;;;;;;;
6625;87768000;0.00;;;;;;;;;
6626;87794500;0.00;;;;;;;;;
6627;87821004;0.00;;;;;;;;;
6628;87847512;0.00;;;;;;;;;
6629;87874024;0.00;;;;;;;;;
6630;87900540;0.00;;;;;;;;;
6631;87927060;1.00;;;;;;;;;
6632;87953584;0.00;;;;;;;;;
6633;87980112;0.00;;;;;;;;;
6634;88006644;0.00;;;;;;;;;
6635;88033180;1.00;;;;;;;;;
6636;88059720;0.00;;;;;;;;;
6637;88086264;0.00;;;;;;;;;
